State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude,distance
JIGAWA,AUYO,AUYO,17-01-01-001,AUYO SPECIAL PRI. SCH. AUYO KUKA,460,2446,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48141/result_106503_1677515260_thumb.jpg,12.3328673,9.9376105,15.16474835
JIGAWA,AUYO,AUYO,17-01-01-003,AUYO BAYI,293,755,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,77,1,113,90,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48143/result_106505_1677509621_thumb.jpg,12.4332615,10.0321155,0
JIGAWA,AUYO,AUYO,17-01-01-004,KOFAR AMADU AUYO KIRA,372,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,0,186,67,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48144/result_106506_1677509838_thumb.jpg,12.4332615,10.0321155,14.55476458
JIGAWA,AUYO,AUYO,17-01-01-005,AUYO GABAS PRI. SCH. AUYO GABAS,308,851,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,112,1,103,81,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48145/result_106507_1677509932_thumb.jpg,12.3359463,9.9424912,0.669372663
JIGAWA,AUYO,AUYO,17-01-01-006,"AUYO DISPENSARY, AUYO DISPENSARY",187,641,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,0,75,45,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48146/result_106508_1677510084_thumb.jpg,12.3332898,9.9369616,6.297375491
JIGAWA,AUYO,AUYO,17-01-01-008,"KAZIYETA K. FADA, KAZIYETA",175,453,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,110,0,56,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48148/result_106510_1677593338_thumb.jpg,12.3606306,9.9877328,126.3780946
JIGAWA,AUYO,AUYO,17-01-01-009,"TSURUTAWA, TSURUTAWA",99,321,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,54,0,33,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48149/result_106511_1677594386_thumb.jpg,11.4870241,9.2446792,120.5398619
JIGAWA,AUYO,AUYO,17-01-01-010,HADIYO PRI. SCH HADIYO,378,826,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,180,0,185,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48150/result_106512_1677510781_thumb.jpg,12.3328673,9.9376105,15.16474835
JIGAWA,AUYO,AUYO,17-01-01-011,MAKERAYI VILLAGE,278,522,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,226,0,99,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48151/result_106513_1677653809_thumb.jpg,12.4332615,10.0321155,15.16474835
JIGAWA,AUYO,AUYO,17-01-01-012,"GIDAN DALLAH PRI. SCH., GIDAN DALLAH",384,765,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,178,0,179,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48152/result_106514_1677511057_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,AUYO,17-01-01-013,ZABARO PRI. SCH. ZABARO,553,1137,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,290,0,227,17,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48153/result_106515_1677511290_thumb.jpg,12.3328673,9.9376105,6.315198873
JIGAWA,AUYO,AUYAKAYI,17-01-02-001,"AUYAKAYI PRI. SCH, AUYAKAYI",301,900,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,159,0,105,9,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48154/result_106527_1677600928_thumb.jpg,12.3593144,9.9890607,0
JIGAWA,AUYO,AUYAKAYI,17-01-02-002,KUDIGIN PRI. SCH. KUDIGIN,512,952,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,358,0,92,47,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48155/result_106528_1677596261_thumb.jpg,12.3593144,9.9890607,0
JIGAWA,AUYO,AUYAKAYI,17-01-02-003,"AKUBUSHIN PRI. SCH., AKUBISHIN",488,920,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,262,0,203,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48156/result_106529_1677598173_thumb.jpg,12.3593144,9.9890607,0.205482315
JIGAWA,AUYO,AUYAKAYI,17-01-02-004,"RIGAR MAAJI K.FADA, RIGAR NA'AJI",201,334,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,104,0,56,16,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48157/result_106530_1677598621_thumb.jpg,12.3606306,9.9877328,0.205482315
JIGAWA,AUYO,AUYAKAYI,17-01-02-005,"SHAWARA PRI. SCH, SHAWARA",288,418,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,167,0,104,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48158/result_106531_1677598872_thumb.jpg,12.3593144,9.9890607,6.315198873
JIGAWA,AUYO,AUYAKAYI,17-01-02-006,"CHIROMAWA PRI. SCH., CHIROMAWA",209,393,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,92,0,111,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48159/result_106532_1677599257_thumb.jpg,12.3328673,9.9376105,6.315198873
JIGAWA,AUYO,AUYAKAYI,17-01-02-008,"MATAKUWA K. FADA, AYATAKUWA",267,793,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,152,0,82,23,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48161/result_106534_1677599246_thumb.jpg,12.3593144,9.9890607,0
JIGAWA,AUYO,AUYAKAYI,17-01-02-009,"MARAKAWA FADA, MARAKAWA VILLAGE",268,381,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,121,0,75,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48162/result_106535_1677600034_thumb.jpg,12.3593144,9.9890607,16.39039657
JIGAWA,AUYO,AYAMA,17-01-03-001,AYAMA PRI. SCH. AYAMA I,398,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,212,1,0,32,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48163/result_106539_1677600098.jpg,12.2709435,9.8683073,0
JIGAWA,AUYO,AYAMA,17-01-03-002,AYAMA PRI. SCH. AYAMA II,466,958,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,292,1,130,26,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48164/result_106540_1677600442_thumb.jpg,12.2709435,9.8683073,25.34471742
JIGAWA,AUYO,AYAMA,17-01-03-003,ANAUYA K. FADA ANUAYA,371,669,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,225,0,109,9,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48165/result_106541_1677601452_thumb.jpg,12.4332615,10.0321155,15.16474835
JIGAWA,AUYO,AYAMA,17-01-03-004,"KIGIN PRI. SCH., KIGIN",369,644,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,198,0,151,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48166/result_106542_1677602232_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,AYAMA,17-01-03-005,UZA PRI. SCH. UZA,494,821,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,234,1,205,25,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48167/result_106543_1677602571_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,AYAMA,17-01-03-006,SAFA PRI. SCH. SAFA BABBA,429,824,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,296,0,118,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48168/result_106544_1677603126_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,AYAMA,17-01-03-007,"SAFA PRY SCH, SAFA KARFI",323,631,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,181,0,130,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48169/result_106545_1677603565_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,AYAMA,17-01-03-008,SHAMARMA PRI. SCH. SHAMARMA,342,900,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,211,0,98,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48170/result_106546_1677604156.jpg,12.3328673,9.9376105,223.2824605
JIGAWA,AUYO,AYAMA,17-01-03-009,GIDAN BAKWARE K. FADA GIDAN BAKWARE,145,324,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,81,0,59,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48171/result_106547_1677612530_thumb.jpg,11.46277,8.0881297,237.4175469
JIGAWA,AUYO,AYAMA,17-01-03-010,ASUDUWA K. FADA ASUDUWA,253,407,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,152,0,61,28,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48172/result_106548_1677612932_thumb.jpg,12.4332615,10.0321155,0
JIGAWA,AUYO,AYAMA,17-01-03-011,MAGARYA K. FADA MAGARYA,328,633,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,223,0,73,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48173/result_106549_1677613102_thumb.jpg,12.4332615,10.0321155,0
JIGAWA,AUYO,AYAMA,17-01-03-012,"DOGARA VILLAGE, DOGARA",152,294,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,110,0,41,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48174/result_106550_1677613292_thumb.jpg,12.4332615,10.0321155,109.0625953
JIGAWA,AUYO,AYAN,17-01-04-002,"GASTIFI K. FADA , GASTIFI VILLAGE",218,477,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,103,0,105,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48176/result_106556_1677600072_thumb.jpg,11.7129915,9.3512996,99.88221382
JIGAWA,AUYO,AYAN,17-01-04-003,DAWAYA K. FADA DAWAYA/MAINARI,244,463,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,105,0,93,40,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48177/result_106557_1677600626_thumb.jpg,12.3606318,9.987741,6.259624009
JIGAWA,AUYO,AYAN,17-01-04-005,KATAUDI PRI. SCH. KATAUDI 'A',279,478,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,168,0,90,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48179/result_106559_1677602079_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,AYAN,17-01-04-006,KATAUDI PRI. SCH. KATAUDI 'A',279,478,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,143,0,29,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48179/result_106559_1677602079_thumb.jpg,12.3328673,9.9376105,17.41178166
JIGAWA,AUYO,AYAN,17-01-04-007,MAJE PRI. SCH. MAJE HAUSAWA/FUL,265,825,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,141,0,104,18,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48181/result_106561_1677604000_thumb.jpg,12.4603521,10.0307063,1.230389035
JIGAWA,AUYO,AYAN,17-01-04-008,ATAKAJIYA K. FADA ATAKAJIYA,184,266,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,125,0,46,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48182/result_106562_1677604730_thumb.jpg,12.463612,10.0415355,18.40492561
JIGAWA,AUYO,AYAN,17-01-04-010,"KATAUDI PRY SCH, KATAUDI 'B'",261,430,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,162,0,68,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48184/result_106564_1677605914_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,GAMAFOI,17-01-05-001,GAMAFOI PRI. SCH GAMAFOI KWAZIMO,262,473,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,161,0,62,9,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48185/result_106565_1677590330_thumb.jpg,12.3328673,9.9376105,9033.860567
JIGAWA,AUYO,GAMAFOI,17-01-05-003,JURA K. FADA JURA,309,684,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,208,0,77,18,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48187/result_106567_1677591890_thumb.jpg,43.6210597,-79.6667875,9033.860567
JIGAWA,AUYO,GAMAFOI,17-01-05-004,BIRITAN K. FADA BIRITAN,276,541,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,142,0,88,23,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48188/result_106568_1677592443_thumb.jpg,12.3328673,9.9376105,6.259624009
JIGAWA,AUYO,GAMAFOI,17-01-05-006,KATAIJE K. FADA KATAIJE,271,526,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,94,0,111,36,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48190/result_106570_1677593397_thumb.jpg,12.3606318,9.987741,0.000900635
JIGAWA,AUYO,GAMAFOI,17-01-05-007,GIDAN MAITANDU K. FADA,269,565,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,180,0,69,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48191/result_106571_1677593561_thumb.jpg,12.3606306,9.9877328,6.258783379
JIGAWA,AUYO,GAMAFOI,17-01-05-008,GASANYA PRI. SCH. GASANYA,353,906,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,151,0,161,12,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48192/result_106572_1677594011_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,GAMSARKA,17-01-06-001,GAMSARKA PRI. SCH GAMSARKA TAGIR,441,1038,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,1,207,81,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48194/result_106575_1677595439_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,GAMSARKA,17-01-06-002,GAMSARKA PRI. SCH. GAMSARKA ZUMONI,222,695,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,76,2,81,27,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48195/result_106576_1677596304_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,GAMSARKA,17-01-06-003,HAKUDAU PRI. SCH. HAKUDAU,477,895,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,233,0,197,21,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48196/result_106577_1677597698_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,GAMSARKA,17-01-06-004,KALGWAI PRI. SCH. KALGWAI A.,309,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,132,0,129,20,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48197/result_106578_1677598031_thumb.jpg,12.3328673,9.9376105,17.21206146
JIGAWA,AUYO,GAMSARKA,17-01-06-005,KAFARDAU PRI. SCH. KAFARDAU,338,661,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,209,0,93,19,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48198/result_106579_1677599123_thumb.jpg,12.4506066,10.040496,0
JIGAWA,AUYO,GAMSARKA,17-01-06-006,GURAJAWA PRI. SCH. GURAJAWA,90,221,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,35,0,46,9,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48199/result_106580_1677599833_thumb.jpg,12.4506066,10.040496,17.21206146
JIGAWA,AUYO,GAMSARKA,17-01-06-007,ADAHA PRI. SCH. ADAHA,439,826,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,206,1,139,71,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48200/result_106581_1677600240_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,GAMSARKA,17-01-06-008,MADO PRI. SCH. MADO I,471,831,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,208,0,212,40,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48201/result_106582_1677600697_thumb.jpg,12.3328673,9.9376105,17.25164598
JIGAWA,AUYO,GAMSARKA,17-01-06-009,MADO PRI. SCH. MADO II,352,696,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,211,1,132,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48202/result_106583_1677601042_thumb.jpg,12.4513528,10.0401597,9.49353E-05
JIGAWA,AUYO,GAMSARKA,17-01-06-010,MADO PRI. SCH. MADO II,352,696,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,30,0,24,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48202/result_106583_1677601042_thumb.jpg,12.4513528,10.0401597,9.336607486
JIGAWA,AUYO,GATAFA,17-01-07-001,GATAFA PRI. SCH. GATFA YALWA 'A',355,673,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,167,0,174,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48206/result_106591_1677512001_thumb.jpg,12.397197,9.9744535,9.49353E-05
JIGAWA,AUYO,GATAFA,17-01-07-002,GATAFA PRI. SCH. GATAF MADAKI,556,1227,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,163,0,377,16,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48207/result_106592_1677508586_thumb.jpg,12.397197,9.9744535,0.546350232
JIGAWA,AUYO,GATAFA,17-01-07-003,GATAFA DISPENSARY GATAFA,412,815,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,247,0,136,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48208/result_106593_1677510073_thumb.jpg,12.4021035,9.9747209,7.13091366
JIGAWA,AUYO,GATAFA,17-01-07-004,TSAKA K. FADA TSAKA,354,658,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,162,0,137,43,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48209/result_106594_1677509551_thumb.jpg,12.4332615,10.0321155,2.132581744
JIGAWA,AUYO,GATAFA,17-01-07-005,ARGINA PRI. SCH. ARGINA MAJIYA,462,784,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,244,1,177,37,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48210/result_106595_1677511031_thumb.jpg,12.4506066,10.040496,9.311413963
JIGAWA,AUYO,GATAFA,17-01-07-006,"GATAFA YELWA 'B', GATAFA  VILLAGE",222,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,0,133,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48211/result_106596_1677509153_thumb.jpg,12.397197,9.9744535,261.7081305
JIGAWA,AUYO,KAFUR,17-01-08-001,KAFUR PRI. SCH KAFUR,519,1057,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,328,1,139,37,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48212/result_106600_1677512528_thumb.jpg,11.6564506,7.6903013,268.912327
JIGAWA,AUYO,KAFUR,17-01-08-002,"MAWA K. FADA, MAWA VILLAGE",116,235,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,86,0,23,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48213/result_106601_1677614657_thumb.jpg,12.4332615,10.0321155,0
JIGAWA,AUYO,KAFUR,17-01-08-005,JIBA GANDU K. FADA JIBA GANDU,129,265,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,0,28,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48216/result_106604_1677512896_thumb.jpg,12.4332615,10.0321155,111.2119156
JIGAWA,AUYO,KAFUR,17-01-08-006,MASKANGAYU K. FADA MASKANGAYU,278,403,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,152,0,102,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48217/result_106605_1677513287_thumb.jpg,11.7024113,9.3339187,102.0426457
JIGAWA,AUYO,KAFUR,17-01-08-008,"GANUWAR KUKA PRI. SCH., GANUWAR KUKA",427,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,152,1,213,37,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48219/result_106607_1677513591_thumb.jpg,12.3606318,9.987741,11.52899314
JIGAWA,AUYO,KAFUR,17-01-08-009,GUDITO PRI. SCH. GUDITO,269,469,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,152,0,101,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48220/result_106608_1677614214_thumb.jpg,12.4506066,10.040496,17.21206146
JIGAWA,AUYO,TSIDIR,17-01-09-001,TSIDIR PRI. SCH. TSIDIR,275,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,138,2,60,42,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48222/result_106612_1677513524_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,TSIDIR,17-01-09-003,MURAN PRI. SCH.  MURAN/ARBUNA,306,878,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,167,1,96,32,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48224/result_106614_1677596519_thumb.jpg,12.3328673,9.9376105,141.3174401
JIGAWA,AUYO,TSIDIR,17-01-09-005,FURAWA PRI. SCH. FURAWA,316,637,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,181,0,73,27,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48226/result_106616_1677514045_thumb.jpg,11.6688802,11.0454842,159.7956406
JIGAWA,AUYO,TSIDIR,17-01-09-006,KURE K. FADA KURE/TUDUNWADA,178,331,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,47,0,94,32,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48227/result_106617_1677514189_thumb.jpg,11.2254,9.6508,63.29193147
JIGAWA,AUYO,TSIDIR,17-01-09-007,AFIYAU K. FADA AFIUYAU,163,306,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,75,0,42,41,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48228/result_106618_1677514363_thumb.jpg,11.7024113,9.3339187,96.04788651
JIGAWA,AUYO,TSIDIR,17-01-09-009,BANGELI PRI. SCH. BANGEL,343,883,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,136,0,181,22,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48230/result_106620_1677514690_thumb.jpg,12.3328673,9.9376105,15.16474835
JIGAWA,AUYO,UNIK,17-01-10-005,GALDIMARI K. FADA GALDIMRI,376,740,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,273,0,96,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48235/result_106627_1677511404_thumb.jpg,12.4332615,10.0321155,15.16474835
JIGAWA,AUYO,UNIK,17-01-10-007,SHINYO PRI. SCH. SHINYO,476,809,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,329,0,118,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48237/result_106629_1677511606_thumb.jpg,12.3328673,9.9376105,0
JIGAWA,AUYO,UNIK,17-01-10-008,GUYU PRI. SCH. GUYU,278,636,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,106,0,99,11,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48238/result_106630_1677511732_thumb.jpg,12.3328673,9.9376105,15.16474835
JIGAWA,AUYO,UNIK,17-01-10-009,AFARMO K. FADA AFARMO,458,758,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,259,0,187,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48239/result_106631_1677509678_thumb.jpg,12.4332615,10.0321155,15.16474835
JIGAWA,AUYO,UNIK,17-01-10-011,KABAN PRI. SCH. KABAN,289,534,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,197,0,63,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48241/result_106633_1677602175_thumb.jpg,12.3328673,9.9376105,15.16474835
JIGAWA,AUYO,UNIK,17-01-10-012,"BAKARI K. FADA, BAKA RI",302,576,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,194,0,100,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48242/result_106634_1677615265_thumb.jpg,12.4332615,10.0321155,0
JIGAWA,AUYO,UNIK,17-01-10-013,TIGIMA K. FADA TIGIMA,232,420,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,176,0,45,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48243/result_106635_1677512406_thumb.jpg,12.4332615,10.0321155,0
JIGAWA,AUYO,UNIK,17-01-10-014,ZUGO K. FADA ZUGO,229,378,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,123,0,98,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48244/result_106636_1677509379_thumb.jpg,12.4332615,10.0321155,0
JIGAWA,AUYO,UNIK,17-01-10-015,SATERI KALAURI K. FADA SATERI KALAURI,109,331,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,0,23,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48245/result_106637_1677512529_thumb.jpg,12.4332615,10.0321155,15.16474835
JIGAWA,AUYO,UNIK,17-01-10-016,KAIGAMARI PRI. SCH. KAIGAMARI,88,224,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,47,0,12,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/48246/result_106638_1677512632_thumb.jpg,12.3328673,9.9376105,1.460343211
